Address,City,State,Zip Code,,Year,Owner Info,Land/Imp/Tot,Exemption,Assessed
3240 BELMAR BLVD,WALL,NJ,07719,Wall,2000,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$74,500/$99,600/$174,100",$0,"$174,100"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1999,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$74,500/$83,900/$158,400",$0,"$158,400"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1998,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$74,500/$83,900/$158,400",$0,"$158,400"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1997,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$74,500/$83,900/$158,400",$0,"$158,400"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1996,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$74,500/$83,900/$158,400",$0,"$158,400"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1995,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$74,500/$83,900/$158,400",$0,"$158,400"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1994,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$75,600/$83,900/$159,500",$0,"$159,500"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1993,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$75,600/$83,900/$159,500",$0,"$159,500"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1992,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$75,600/$83,900/$159,500",$0,"$159,500"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1991,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$75,600/$83,900/$159,500",$0,"$159,500"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1990,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$75,600/$83,900/$159,500",$0,"$159,500"
3240 BELMAR BLVD,WALL,NJ,07719,Wall,1989,"DE SARNO, RICHARD L & MARILYN, 1701 RANDOLPH WAY, WALL, N J07719","$75,600/$83,900/$159,500",$0,"$159,500"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2025,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$581,600/$238,800/$820,400",$0,"$820,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2024,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$559,300/$238,800/$798,100",$0,"$798,100"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2023,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$523,000/$238,800/$761,800",$0,"$761,800"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2022,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$538,200/$238,800/$777,000",$0,"$777,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2021,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$567,100/$238,800/$805,900",$0,"$805,900"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2020,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$579,200/$238,800/$818,000",$0,"$818,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2019,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$555,100/$238,800/$793,900",$0,"$793,900"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2018,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$550,300/$229,600/$779,900",$0,"$779,900"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2017,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$538,200/$228,100/$766,300",$0,"$766,300"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2016,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$514,100/$228,100/$742,200",$0,"$742,200"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2015,"PETRO REALTY LLC, 935 RTE 34 SUITE 3A, MATAWAN, NJ 07747","$481,600/$228,100/$709,700",$0,"$709,700"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2014,"RABAA CORP, 345 ROUTE 18 SOUTH, EAST BRUNSWICK, NJ 08816","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2013,"RABAA CORP, 345 ROUTE 18 SOUTH, EAST BRUNSWICK, NJ 08816","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2012,"HESS CORPORATION, PO BOX 6964199TH FLOOR, SAN ANTONIO, TX 78269","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2011,"HESS CORPORATION, 1 HESS PLAZA 9TH FLOOR, WOODBRIDGE, NJ 07095","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2010,"HESS CORPORATION, 1 HESS PLAZA 9TH FLOOR, WOODBRIDGE, NJ 07095","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2009,"HESS REALTY CORP NUS CONSULTING, PO BOX 740, PARK RIDGE, NJ 07656","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2008,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J 07095","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2007,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, NJ 07095","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2006,"HESS REALTY CORP, 1 HESS PLAZA STATION, PARK RIDGE, NJ 07656","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2005,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2004,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$401,400/$82,000/$483,400",$0,"$483,400"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2003,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$176,500/$64,500/$241,000",$0,"$241,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2002,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$176,500/$64,500/$241,000",$0,"$241,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2001,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$176,500/$64,500/$241,000",$0,"$241,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,2000,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$176,500/$64,500/$241,000",$0,"$241,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1999,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$176,500/$64,500/$241,000",$0,"$241,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1998,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$176,500/$64,500/$241,000",$0,"$241,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1997,"HESS REALTY CORP, 1 HESS PLAZA STATION, WOODBRIDGE, N J07095","$176,500/$64,500/$241,000",$0,"$241,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1996,"HESS REALTY CORP, 1 HESS PLAZA STATION30211, WOODBRIDGE, N J07095","$176,500/$104,100/$280,600",$0,"$280,600"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1995,"HESS REALTY CORP, 1 HESS PLAZA STATION30211, WOODBRIDGE, N J07095","$176,500/$104,100/$280,600",$0,"$280,600"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1994,"HESS REALTY CORP, 1 HESS PLAZA STATION30211, WOODBRIDGE, N J07095","$176,500/$104,100/$280,600",$0,"$280,600"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1993,"HESS REALTY CORP, 1 HESS PLAZA STATION30211, WOODBRIDGE, N J07095","$176,500/$104,100/$280,600",$0,"$280,600"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1992,"HESS REALTY CORP, 1 HESS PLAZA STATION30211, WOODBRIDGE, N J07095","$264,800/$81,200/$346,000",$0,"$346,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1991,"HESS REALTY CORP, 1 HESS PLAZA STATION30211, WOODBRIDGE, N J07095","$264,800/$81,200/$346,000",$0,"$346,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1990,"HESS REALTY CORP, 1 HESS PLAZA STATION30211, WOODBRIDGE, N J07095","$264,800/$81,200/$346,000",$0,"$346,000"
43 STEINER AVE,NEPTUNE CITY,NJ,07753,Neptune City,1989,"HESS REALTY CORP, 1 HESS PLAZA STATION30211, WOODBRIDGE, N J07095","$139,200/$43,600/$182,800",$0,"$182,800"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2025,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$327,800/$535,900",$0,"$535,900"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2024,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$301,600/$509,700",$0,"$509,700"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2023,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$286,900/$495,000",$0,"$495,000"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2022,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$261,400/$469,500",$0,"$469,500"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2021,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$279,400/$487,500",$0,"$487,500"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2020,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$266,900/$475,000",$0,"$475,000"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2019,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$249,400/$457,500",$0,"$457,500"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2018,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$239,600/$447,700",$0,"$447,700"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2017,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$253,800/$461,900",$0,"$461,900"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2016,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$203,900/$277,400/$481,300",$0,"$481,300"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2015,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$203,900/$277,400/$481,300",$0,"$481,300"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2014,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$277,400/$485,500",$0,"$485,500"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2013,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$277,400/$485,500",$0,"$485,500"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2012,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$277,400/$485,500",$0,"$485,500"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2011,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$277,400/$485,500",$0,"$485,500"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2010,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$208,100/$277,400/$485,500",$0,"$485,500"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2009,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$203,500/$277,400/$480,900",$0,"$480,900"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2008,"OT PROPERTIES, INC., 2101 SUNSET AVE, OCEAN NJ 07712","$203,500/$277,400/$480,900",$0,"$480,900"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2007,"OT PROPERTIES % TED COHEN, 2101 SUNSET AVE, OCEAN NJ 07712","$203,500/$277,400/$480,900",$0,"$480,900"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2006,"OT PROPERTIES % TED COHEN, 2101 SUNSET AVE, OCEAN NJ 07712","$203,500/$277,400/$480,900",$0,"$480,900"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2005,"OT PROPERTIES % TED COHEN, 2101 SUNSET AVE, OCEAN NJ07712","$203,500/$277,400/$480,900",$0,"$480,900"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2004,"OT PROPERTIES % TED COHEN, 2101 SUNSET AVE, OCEAN NJ07712","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2003,"GARRITY, JAMES ROBERT, 2101 SUNSET AVE, OCEAN NJ07712","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2002,"GARRITY, JAMES ROBERT, 1240 DEAL RD, OCEAN NJ077122508","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2001,"GARRITY, JAMES ROBERT, 1240 DEAL RD, OCEAN NJ077122508","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,2000,"GARRITY, JAMES ROBERT, 1240 DEAL RD, OCEAN NJ077122508","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1999,"GARRITY, JAMES ROBERT, 1240 DEAL RD, OCEAN NJ077122508","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1998,"GARRITY, JAMES ROBERT, 1240 DEAL RD, OCEAN NJ077122508","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1997,"GARRITY, JAMES ROBERT, 1240 DEAL RD, OCEAN NJ077122508","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1996,"GARRITY, JAMES ROBERT, 1240 DEAL RD, OCEAN NJ077122508","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1995,"GARRITY, JAMES J, 1240 DEAL RD, OCEAN NJ077122508","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1994,"GARRITY, JAMES J, 1240 DEAL ROAD, OCEAN, N J07712","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1993,"GARRITY, JAMES J, 1240 DEAL ROAD, OCEAN, N J07712","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1992,"GARRITY, JAMES J, 1240 DEAL ROAD, OCEAN, N J07712","$127,000/$123,400/$250,400",$0,"$250,400"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1991,"GARRITY, JAMES J, 1240 DEAL ROAD, OCEAN, N J07712","$75,000/$57,600/$132,600",$0,"$132,600"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1990,"GARRITY, JAMES J, 1240 DEAL ROAD, OCEAN, N J07712","$75,000/$57,600/$132,600",$0,"$132,600"
2101 SUNSET AVE,OCEAN,NJ,07712,Ocean,1989,"GARRITYS BUILDING CORP, WICKAPECKO DR, OCEAN, N J07712","$75,000/$57,600/$132,600",$0,"$132,600"
2361 RT 66,OCEAN,NJ,07712,,,,,,
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2025,"LGP REALTY HOLDINGS, LP, 600 HAMILTON ST STE 500, ALLENTOWN, PA 18101","$594,100/$462,100/$1,056,200",$0,"$1,056,200"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2024,"LGP REALTY HOLDINGS, LP, 600 HAMILTON ST STE 500, ALLENTOWN, PA 18101","$512,200/$436,900/$949,100",$0,"$949,100"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2023,"LGP REALTY HOLDINGS, LP, 600 HAMILTON ST STE 500, ALLENTOWN, PA 18101","$512,200/$422,700/$934,900",$0,"$934,900"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2022,"LGP REALTY HOLDINGS, LP, 600 HAMILTON ST STE 500, ALLENTOWN, PA 18101","$512,200/$413,700/$925,900",$0,"$925,900"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2021,"LGP REALTY HOLDINGS, LP, 600 HAMILTON ST STE 500, ALLENTOWN, PA 18101","$512,200/$424,700/$936,900",$0,"$936,900"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2020,"LGP REALTY HOLDINGS, LP, 600 HAMILTON ST STE 500, ALLENTOWN, PA 18101","$512,200/$409,700/$921,900",$0,"$921,900"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2019,"WATERLAND OPERATING CO % LEHIGH GAS, P.O. BOX 385, ALLENTOWN,PA 18105","$512,200/$239,700/$751,900",$0,"$751,900"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2018,"WATERLAND OPERATING CO % LEHIGH GAS, P.O. BOX 385, ALLENTOWN,PA 18105","$512,200/$230,300/$742,500",$0,"$742,500"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2017,"WATERLAND OPERATING CO % LEHIGH GAS, P.O. BOX 385, ALLENTOWN,PA 18105","$512,200/$243,900/$756,100",$0,"$756,100"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2016,"WATERLAND OPERATING CO % LEHIGH GAS, P.O. BOX 385, ALLENTOWN,PA 18105","$715,100/$143,000/$858,100",$0,"$858,100"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2015,"WATERLAND OPERATING CO % LEHIGH GAS, P.O. BOX 385, ALLENTOWN,PA 18105","$715,100/$143,000/$858,100",$0,"$858,100"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2014,"WATERLAND OPERATING CO % LEHIGH GAS, 702 HAMILTON ST SUITE 203, ALLENTOWN,PA 18101","$760,700/$143,000/$903,700",$0,"$903,700"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2013,"WATERLAND OPERATING CO % LEHIGH GAS, 1425 MOUNTAIN DR NORTH, BETHLEHEM PA 18015","$760,700/$143,000/$903,700",$0,"$903,700"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2012,"WATERLAND OPERATING CO % LEHIGH GAS, 1425 MOUNTAIN DR NORTH, BETHLEHEM PA 18015","$760,700/$143,000/$903,700",$0,"$903,700"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2011,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX 77210","$760,700/$143,000/$903,700",$0,"$903,700"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2010,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX 77210","$760,700/$143,000/$903,700",$0,"$903,700"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2009,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX 77210","$679,200/$143,000/$822,200",$0,"$822,200"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2008,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX 77210","$679,200/$143,000/$822,200",$0,"$822,200"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2007,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX 77210","$679,200/$143,000/$822,200",$0,"$822,200"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2006,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX 77210","$679,200/$143,000/$822,200",$0,"$822,200"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2005,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX772104369","$679,200/$143,000/$822,200",$0,"$822,200"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2004,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX772104369","$194,300/$148,100/$342,400",$0,"$342,400"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2003,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX772104369","$194,300/$148,100/$342,400",$0,"$342,400"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2002,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX772104369","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2001,"WATERLAND OPERATING CO %EQUIVA.SERV, P O BOX 4369, HOUSTON TX772104369","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,2000,"WATERLAND OPERATING CO %MOTIVA ENT., P O BOX 4369, HOUSTON TX772104369","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1999,"WATERLAND OPERATING CO %STAR ENTER., 12700 NORTHBOROUGH STE400, HOUSTON TX770672508","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1998,"WATERLAND OPERATING CO %STAR ENTER., 12700 NORTHBOROUGH STE400, HOUSTON TX770672508","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1997,"WATERLAND OPERATING CO %STAR ENTER., 12700 NORTHBOROUGH STE400, HOUSTON TX770672508","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1996,"WATERLAND OPERATING COMPANY, 108.5 HIGHLAND AVE, ROWAYTON CT06853","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1995,"WATERLAND OPERATING COMPANY, 108.5 HIGHLAND AVE, ROWAYTON CT06853","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1994,"SULLIVAN, W H & F %STAR ENTPRI TAX, 12700 NORTHBOROUGH DRIVE, HOUSTON, TX77067","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1993,"SULLIVAN, W H & F %STAR ENTPRI TAX, 12700 NORTHBOROUGH DRIVE, HOUSTON, TX77067","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1992,"SULLIVAN, W H & F %STAR ENTPRI TAX, 12700 NORTHBOROUGH DRIVE, HOUSTON, TX77067","$194,300/$151,700/$346,000",$0,"$346,000"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1991,"SULLIVAN, W H & F %STAR ENTPRI TAX, 12700 NORTHBOROUGH DRIVE, HOUSTON, TX77067","$84,200/$104,100/$188,300",$0,"$188,300"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1990,"SULLIVAN, W H & F %TEXACO TAX DEPT, PO BOX 4582, ATLANTA, GA30302","$84,200/$104,100/$188,300",$0,"$188,300"
2901 ASBURY AVE,OCEAN,NJ,07755,Ocean,1989,"SULLIVAN, W %TEXACO INC TAX DEPT, PO BOX 4582, ATLANTA, GA30302","$84,200/$104,100/$188,300",$0,"$188,300"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2025,"410 MAIN ELBERON, LLC, 1412 BROADWAY 3RD FLOOR, NEW YORK, NY 10018","$683,800/$70,000/$753,800",$0,"$753,800"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2024,"410 MAIN ELBERON, LLC, 1412 BROADWAY 3RD FLOOR, NEW YORK, NY 10018","$533,900/$65,000/$598,900",$0,"$598,900"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2023,"410 MAIN ELBERON, LLC, 1412 BROADWAY 3RD FLOOR, NEW YORK, NY 10018","$524,300/$70,000/$594,300",$0,"$594,300"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2022,"ELBERON REALTY LLC, 3301 HWY 66 STE 201 BL B, NEPTUNE, NJ 07753","$588,200/$75,000/$663,200",$0,"$663,200"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2021,"ELBERON REALTY LLC, 3301 HWY 66 STE 201 BL B, NEPTUNE, NJ 07753","$530,700/$55,300/$586,000",$0,"$586,000"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2020,"ELBERON REALTY LLC, 3301 HWY 66 STE 201 BL B, NEPTUNE, NJ 07753","$810,100/$48,500/$858,600",$0,"$858,600"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2019,"ELBERON REALTY LLC, 3301 HWY 66 STE 201 BL B, NEPTUNE, NJ 07753","$810,100/$48,500/$858,600",$0,"$858,600"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2018,"ELBERON REALTY LLC, 3301 HWY 66 STE 201 BL B, NEPTUNE, NJ 07753","$810,100/$48,500/$858,600",$0,"$858,600"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2017,"ELBERON REALTY LLC, 3301 HWY 66 STE 201 BL B, NEPTUNE, NJ 07753","$736,400/$48,500/$784,900",$0,"$784,900"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2016,"ELBERON REALTY LLC, 3301 HWY 66 STE 201 BL B, NEPTUNE, NJ 07753","$675,600/$48,500/$724,100",$0,"$724,100"
410 MAIN ST,ALLENHURST,NJ,07711,Allenhurst,2015,"ELBERON REALTY LLC, 3301 HWY 66 STE 201 BL B, NEPTUNE, NJ 07753","$675,600/$48,500/$724,100",$0,"$724,100"
